snapshot_id,year_month,sku_id,category,subcategory,brand,opening_stock,incoming_qty,sold_qty,closing_stock,sell_through_rate,days_of_inventory,lead_time_days,is_stockout
INV-2024-02-MCO-OW-018,2024-02,MCO-OW-018,Apparel,Outerwear,MCC Standard,63,0,5,58,0.0794,348,12,0
INV-2024-02-MCO-OW-019,2024-02,MCO-OW-019,Apparel,Outerwear,MCC Standard,78,0,6,72,0.0769,360,13,0
INV-2024-02-MCO-OW-020,2024-02,MCO-OW-020,Apparel,Outerwear,MCC Basic,18,0,8,10,0.4444,38,20,0
INV-2024-02-MCO-OW-021,2024-02,MCO-OW-021,Apparel,Outerwear,MCC Premium,85,0,0,85,0.0,850,17,0
INV-2024-02-MCO-OW-022,2024-02,MCO-OW-022,Apparel,Outerwear,MCC Standard,18,0,1,17,0.0556,510,18,0
INV-2024-02-MCO-OW-023,2024-02,MCO-OW-023,Apparel,Outerwear,MCC Standard,69,0,2,67,0.029,999,17,0
INV-2024-02-MCO-BG-001,2024-02,MCO-BG-001,Accessories,Bags,MCC Standard,550,24,0,574,0.0,999,16,0
INV-2024-02-MCO-BG-002,2024-02,MCO-BG-002,Accessories,Bags,MCC Premium,521,15,2,534,0.0037,999,11,0
INV-2024-02-MCO-BG-003,2024-02,MCO-BG-003,Accessories,Bags,MCC Basic,545,27,2,570,0.0035,999,20,0
INV-2024-02-MCO-BG-004,2024-02,MCO-BG-004,Accessories,Bags,MCC Premium,516,17,0,533,0.0,999,10,0
INV-2024-02-MCO-BG-005,2024-02,MCO-BG-005,Accessories,Bags,MCC Standard,490,15,4,501,0.0079,999,16,0
INV-2024-02-MCO-BG-006,2024-02,MCO-BG-006,Accessories,Bags,MCC Basic,500,31,2,529,0.0038,999,11,0
INV-2024-02-MCO-BG-007,2024-02,MCO-BG-007,Accessories,Bags,MCC Premium,517,30,1,546,0.0018,999,15,0
INV-2024-02-MCO-BG-008,2024-02,MCO-BG-008,Accessories,Bags,MCC Premium,496,32,0,528,0.0,999,11,0
INV-2024-02-MCO-BG-009,2024-02,MCO-BG-009,Accessories,Bags,MCC Standard,540,27,0,567,0.0,999,16,0
INV-2024-02-MCO-BG-010,2024-02,MCO-BG-010,Accessories,Bags,MCC Premium,485,44,0,529,0.0,999,20,0
INV-2024-02-MCO-BG-011,2024-02,MCO-BG-011,Accessories,Bags,MCC Basic,483,26,0,509,0.0,999,15,0
INV-2024-02-MCO-BG-012,2024-02,MCO-BG-012,Accessories,Bags,MCC Premium,552,21,0,573,0.0,999,19,0
INV-2024-02-MCO-BG-013,2024-02,MCO-BG-013,Accessories,Bags,MCC Basic,505,47,0,552,0.0,999,7,0
INV-2024-02-MCO-BG-014,2024-02,MCO-BG-014,Accessories,Bags,MCC Basic,517,46,0,563,0.0,999,18,0
INV-2024-02-MCO-BG-015,2024-02,MCO-BG-015,Accessories,Bags,MCC Premium,524,26,0,550,0.0,999,10,0
INV-2024-02-MCO-BG-016,2024-02,MCO-BG-016,Accessories,Bags,MCC Standard,596,31,0,627,0.0,999,20,0
INV-2024-02-MCO-BG-017,2024-02,MCO-BG-017,Accessories,Bags,MCC Basic,518,28,0,546,0.0,999,8,0
INV-2024-02-MCO-BG-018,2024-02,MCO-BG-018,Accessories,Bags,MCC Premium,503,24,0,527,0.0,999,12,0
INV-2024-02-MCO-BG-019,2024-02,MCO-BG-019,Accessories,Bags,MCC Standard,588,44,2,630,0.0032,999,19,0
INV-2024-02-MCO-BG-020,2024-02,MCO-BG-020,Accessories,Bags,MCC Premium,488,16,1,503,0.002,999,14,0
INV-2024-02-MCO-BG-021,2024-02,MCO-BG-021,Accessories,Bags,MCC Premium,536,35,0,571,0.0,999,13,0
INV-2024-02-MCO-BG-022,2024-02,MCO-BG-022,Accessories,Bags,MCC Premium,463,49,0,512,0.0,999,17,0
INV-2024-02-MCO-BG-023,2024-02,MCO-BG-023,Accessories,Bags,MCC Premium,524,25,0,549,0.0,999,11,0
INV-2024-02-MCO-BG-024,2024-02,MCO-BG-024,Accessories,Bags,MCC Basic,520,26,0,546,0.0,999,14,0
INV-2024-02-MCO-BG-025,2024-02,MCO-BG-025,Accessories,Bags,MCC Standard,550,28,0,578,0.0,999,18,0
INV-2024-02-MCO-BG-026,2024-02,MCO-BG-026,Accessories,Bags,MCC Standard,483,29,1,511,0.002,999,9,0
INV-2024-02-MCO-BG-027,2024-02,MCO-BG-027,Accessories,Bags,MCC Standard,536,17,0,553,0.0,999,18,0
INV-2024-02-MCO-BG-028,2024-02,MCO-BG-028,Accessories,Bags,MCC Premium,524,45,1,568,0.0018,999,15,0
INV-2024-02-MCO-BG-029,2024-02,MCO-BG-029,Accessories,Bags,MCC Standard,487,18,0,505,0.0,999,18,0
INV-2024-02-MCO-BG-030,2024-02,MCO-BG-030,Accessories,Bags,MCC Premium,621,29,0,650,0.0,999,8,0
INV-2024-02-MCO-BG-031,2024-02,MCO-BG-031,Accessories,Bags,MCC Standard,555,39,0,594,0.0,999,18,0
INV-2024-02-MCO-BG-032,2024-02,MCO-BG-032,Accessories,Bags,MCC Standard,479,28,0,507,0.0,999,12,0
INV-2024-02-MCO-BG-033,2024-02,MCO-BG-033,Accessories,Bags,MCC Standard,501,29,0,530,0.0,999,10,0
INV-2024-02-MCO-BG-034,2024-02,MCO-BG-034,Accessories,Bags,MCC Standard,544,44,2,586,0.0034,999,19,0
INV-2024-02-MCO-BG-035,2024-02,MCO-BG-035,Accessories,Bags,MCC Standard,529,30,1,558,0.0018,999,20,0
INV-2024-02-MCO-BG-036,2024-02,MCO-BG-036,Accessories,Bags,MCC Standard,470,28,0,498,0.0,999,20,0
INV-2024-02-MCO-BG-037,2024-02,MCO-BG-037,Accessories,Bags,MCC Standard,536,46,4,578,0.0069,999,10,0
INV-2024-02-MCO-BG-038,2024-02,MCO-BG-038,Accessories,Bags,MCC Standard,523,17,1,539,0.0019,999,14,0
INV-2024-02-MCO-JW-001,2024-02,MCO-JW-001,Accessories,Jewelry,MCC Standard,86,0,3,83,0.0349,830,9,0
INV-2024-02-MCO-JW-002,2024-02,MCO-JW-002,Accessories,Jewelry,MCC Standard,84,0,2,82,0.0238,999,11,0
INV-2024-02-MCO-JW-003,2024-02,MCO-JW-003,Accessories,Jewelry,MCC Basic,45,0,4,41,0.0889,308,18,0
INV-2024-02-MCO-JW-004,2024-02,MCO-JW-004,Accessories,Jewelry,MCC Standard,26,0,4,22,0.1538,165,15,0
INV-2024-02-MCO-JW-005,2024-02,MCO-JW-005,Accessories,Jewelry,MCC Premium,50,0,5,45,0.1,270,13,0
INV-2024-02-MCO-JW-006,2024-02,MCO-JW-006,Accessories,Jewelry,MCC Standard,80,0,4,76,0.05,570,20,0
INV-2024-02-MCO-JW-007,2024-02,MCO-JW-007,Accessories,Jewelry,MCC Premium,48,0,5,43,0.1042,258,17,0
INV-2024-02-MCO-JW-008,2024-02,MCO-JW-008,Accessories,Jewelry,MCC Premium,12,0,4,8,0.3333,60,13,0
INV-2024-02-MCO-JW-009,2024-02,MCO-JW-009,Accessories,Jewelry,MCC Basic,12,0,2,10,0.1667,150,14,0
INV-2024-02-MCO-JW-010,2024-02,MCO-JW-010,Accessories,Jewelry,MCC Standard,27,0,10,17,0.3704,51,16,0
INV-2024-02-MCO-JW-011,2024-02,MCO-JW-011,Accessories,Jewelry,MCC Standard,68,0,4,64,0.0588,480,8,0
INV-2024-02-MCO-JW-012,2024-02,MCO-JW-012,Accessories,Jewelry,MCC Standard,13,0,3,10,0.2308,100,11,0
INV-2024-02-MCO-JW-013,2024-02,MCO-JW-013,Accessories,Jewelry,MCC Standard,65,0,0,65,0.0,650,19,0
INV-2024-02-MCO-JW-014,2024-02,MCO-JW-014,Accessories,Jewelry,MCC Standard,49,0,4,45,0.0816,338,15,0
INV-2024-02-MCO-JW-015,2024-02,MCO-JW-015,Accessories,Jewelry,MCC Premium,72,0,4,68,0.0556,510,14,0
INV-2024-02-MCO-JW-016,2024-02,MCO-JW-016,Accessories,Jewelry,MCC Premium,10,54,0,64,0.0,640,20,0
INV-2024-02-MCO-JW-017,2024-02,MCO-JW-017,Accessories,Jewelry,MCC Basic,10,77,1,86,0.0115,999,16,0
INV-2024-02-MCO-JW-018,2024-02,MCO-JW-018,Accessories,Jewelry,MCC Basic,15,0,4,11,0.2667,82,7,0
INV-2024-02-MCO-JW-019,2024-02,MCO-JW-019,Accessories,Jewelry,MCC Standard,22,0,5,17,0.2273,102,14,0
INV-2024-02-MCO-JW-020,2024-02,MCO-JW-020,Accessories,Jewelry,MCC Standard,34,0,3,31,0.0882,310,7,0
INV-2024-02-MCO-JW-021,2024-02,MCO-JW-021,Accessories,Jewelry,MCC Standard,56,0,2,54,0.0357,810,13,0
INV-2024-02-MCO-JW-022,2024-02,MCO-JW-022,Accessories,Jewelry,MCC Basic,10,67,0,77,0.0,770,14,0
INV-2024-02-MCO-JW-023,2024-02,MCO-JW-023,Accessories,Jewelry,MCC Premium,81,0,3,78,0.037,780,12,0
INV-2024-02-MCO-JW-024,2024-02,MCO-JW-024,Accessories,Jewelry,MCC Standard,67,0,0,67,0.0,670,10,0
INV-2024-02-MCO-JW-025,2024-02,MCO-JW-025,Accessories,Jewelry,MCC Premium,67,0,6,61,0.0896,305,10,0
INV-2024-02-MCO-JW-026,2024-02,MCO-JW-026,Accessories,Jewelry,MCC Standard,23,0,3,20,0.1304,200,16,0
INV-2024-02-MCO-JW-027,2024-02,MCO-JW-027,Accessories,Jewelry,MCC Standard,28,0,3,25,0.1071,250,11,0
INV-2024-02-MCO-JW-028,2024-02,MCO-JW-028,Accessories,Jewelry,MCC Standard,12,0,2,10,0.1667,150,10,0
INV-2024-02-MCO-BT-001,2024-02,MCO-BT-001,Accessories,Belts,MCC Standard,76,0,0,76,0.0,760,16,0
INV-2024-02-MCO-BT-002,2024-02,MCO-BT-002,Accessories,Belts,MCC Basic,26,0,5,21,0.1923,126,14,0
INV-2024-02-MCO-BT-003,2024-02,MCO-BT-003,Accessories,Belts,MCC Standard,51,0,0,51,0.0,510,8,0
INV-2024-02-MCO-BT-004,2024-02,MCO-BT-004,Accessories,Belts,MCC Standard,36,0,3,33,0.0833,330,18,0
INV-2024-02-MCO-BT-005,2024-02,MCO-BT-005,Accessories,Belts,MCC Standard,72,0,0,72,0.0,720,10,0
INV-2024-02-MCO-BT-006,2024-02,MCO-BT-006,Accessories,Belts,MCC Premium,83,0,2,81,0.0241,999,15,0
INV-2024-02-MCO-BT-007,2024-02,MCO-BT-007,Accessories,Belts,MCC Basic,51,0,1,50,0.0196,999,16,0
INV-2024-02-MCO-BT-008,2024-02,MCO-BT-008,Accessories,Belts,MCC Standard,50,0,0,50,0.0,500,10,0
INV-2024-02-MCO-BT-009,2024-02,MCO-BT-009,Accessories,Belts,MCC Premium,73,0,1,72,0.0137,999,14,0
INV-2024-02-MCO-BT-010,2024-02,MCO-BT-010,Accessories,Belts,MCC Basic,23,0,3,20,0.1304,200,11,0
INV-2024-02-MCO-BT-011,2024-02,MCO-BT-011,Accessories,Belts,MCC Standard,17,0,3,14,0.1765,140,13,0
INV-2024-02-MCO-BT-012,2024-02,MCO-BT-012,Accessories,Belts,MCC Standard,38,0,1,37,0.0263,999,15,0
INV-2024-02-MCO-BT-013,2024-02,MCO-BT-013,Accessories,Belts,MCC Basic,76,0,3,73,0.0395,730,12,0
INV-2024-02-MCO-BT-014,2024-02,MCO-BT-014,Accessories,Belts,MCC Standard,48,0,3,45,0.0625,450,9,0
INV-2024-02-MCO-BT-015,2024-02,MCO-BT-015,Accessories,Belts,MCC Standard,68,0,3,65,0.0441,650,19,0
INV-2024-02-MCO-BT-016,2024-02,MCO-BT-016,Accessories,Belts,MCC Basic,40,0,3,37,0.075,370,12,0
INV-2024-02-MCO-BT-017,2024-02,MCO-BT-017,Accessories,Belts,MCC Standard,44,0,3,41,0.0682,410,18,0
INV-2024-02-MCO-BT-018,2024-02,MCO-BT-018,Accessories,Belts,MCC Premium,25,0,5,20,0.2,120,16,0
INV-2024-02-MCO-CS-001,2024-02,MCO-CS-001,Footwear,Casual Shoes,MCC Standard,85,0,3,82,0.0353,820,9,0
INV-2024-02-MCO-CS-002,2024-02,MCO-CS-002,Footwear,Casual Shoes,MCC Standard,70,0,7,63,0.1,270,20,0
INV-2024-02-MCO-CS-003,2024-02,MCO-CS-003,Footwear,Casual Shoes,MCC Basic,64,0,4,60,0.0625,450,17,0
INV-2024-02-MCO-CS-004,2024-02,MCO-CS-004,Footwear,Casual Shoes,MCC Standard,69,0,1,68,0.0145,999,21,0
INV-2024-02-MCO-CS-005,2024-02,MCO-CS-005,Footwear,Casual Shoes,MCC Premium,10,85,2,93,0.0211,999,18,0
INV-2024-02-MCO-CS-006,2024-02,MCO-CS-006,Footwear,Casual Shoes,MCC Standard,76,0,2,74,0.0263,999,18,0
INV-2024-02-MCO-CS-007,2024-02,MCO-CS-007,Footwear,Casual Shoes,MCC Standard,13,0,4,9,0.3077,68,16,0
INV-2024-02-MCO-CS-008,2024-02,MCO-CS-008,Footwear,Casual Shoes,MCC Premium,18,0,1,17,0.0556,510,21,0
INV-2024-02-MCO-CS-009,2024-02,MCO-CS-009,Footwear,Casual Shoes,MCC Basic,64,0,1,63,0.0156,999,15,0
INV-2024-02-MCO-CS-010,2024-02,MCO-CS-010,Footwear,Casual Shoes,MCC Standard,92,0,2,90,0.0217,999,15,0
INV-2024-02-MCO-CS-011,2024-02,MCO-CS-011,Footwear,Casual Shoes,MCC Standard,90,0,3,87,0.0333,870,7,0
INV-2024-02-MCO-CS-012,2024-02,MCO-CS-012,Footwear,Casual Shoes,MCC Premium,64,0,0,64,0.0,640,15,0
INV-2024-02-MCO-CS-013,2024-02,MCO-CS-013,Footwear,Casual Shoes,MCC Standard,27,0,2,25,0.0741,375,20,0
INV-2024-02-MCO-CS-014,2024-02,MCO-CS-014,Footwear,Casual Shoes,MCC Standard,57,0,1,56,0.0175,999,14,0
INV-2024-02-MCO-CS-015,2024-02,MCO-CS-015,Footwear,Casual Shoes,MCC Premium,18,0,0,18,0.0,180,20,0
INV-2024-02-MCO-CS-016,2024-02,MCO-CS-016,Footwear,Casual Shoes,MCC Premium,24,0,0,24,0.0,240,13,0
INV-2024-02-MCO-CS-017,2024-02,MCO-CS-017,Footwear,Casual Shoes,MCC Standard,20,0,5,15,0.25,90,10,0
INV-2024-02-MCO-CS-018,2024-02,MCO-CS-018,Footwear,Casual Shoes,MCC Standard,10,79,1,88,0.0112,999,11,0
INV-2024-02-MCO-CS-019,2024-02,MCO-CS-019,Footwear,Casual Shoes,MCC Premium,77,0,3,74,0.039,740,11,0
INV-2024-02-MCO-CS-020,2024-02,MCO-CS-020,Footwear,Casual Shoes,MCC Standard,29,0,13,16,0.4483,37,8,0
INV-2024-02-MCO-CS-021,2024-02,MCO-CS-021,Footwear,Casual Shoes,MCC Standard,25,0,13,12,0.52,28,17,0
INV-2024-02-MCO-CS-022,2024-02,MCO-CS-022,Footwear,Casual Shoes,MCC Premium,15,0,0,15,0.0,150,17,0
INV-2024-02-MCO-CS-023,2024-02,MCO-CS-023,Footwear,Casual Shoes,MCC Premium,31,0,2,29,0.0645,435,11,0
INV-2024-02-MCO-CS-024,2024-02,MCO-CS-024,Footwear,Casual Shoes,MCC Standard,65,0,2,63,0.0308,945,15,0
INV-2024-02-MCO-CS-025,2024-02,MCO-CS-025,Footwear,Casual Shoes,MCC Standard,66,0,0,66,0.0,660,19,0
INV-2024-02-MCO-CS-026,2024-02,MCO-CS-026,Footwear,Casual Shoes,MCC Standard,19,0,3,16,0.1579,160,14,0
INV-2024-02-MCO-CS-027,2024-02,MCO-CS-027,Footwear,Casual Shoes,MCC Standard,49,0,0,49,0.0,490,11,0
INV-2024-02-MCO-CS-028,2024-02,MCO-CS-028,Footwear,Casual Shoes,MCC Standard,16,0,1,15,0.0625,450,8,0
INV-2024-02-MCO-FS-001,2024-02,MCO-FS-001,Footwear,Formal Shoes,MCC Premium,15,0,2,13,0.1333,195,13,0
INV-2024-02-MCO-FS-002,2024-02,MCO-FS-002,Footwear,Formal Shoes,MCC Basic,35,0,7,28,0.2,120,12,0
INV-2024-02-MCO-FS-003,2024-02,MCO-FS-003,Footwear,Formal Shoes,MCC Standard,58,0,1,57,0.0172,999,11,0
INV-2024-02-MCO-FS-004,2024-02,MCO-FS-004,Footwear,Formal Shoes,MCC Standard,28,0,0,28,0.0,280,20,0
INV-2024-02-MCO-FS-005,2024-02,MCO-FS-005,Footwear,Formal Shoes,MCC Basic,25,0,2,23,0.08,345,18,0
INV-2024-02-MCO-FS-006,2024-02,MCO-FS-006,Footwear,Formal Shoes,MCC Basic,19,0,2,17,0.1053,255,7,0
INV-2024-02-MCO-FS-007,2024-02,MCO-FS-007,Footwear,Formal Shoes,MCC Premium,16,0,0,16,0.0,160,18,0
INV-2024-02-MCO-FS-008,2024-02,MCO-FS-008,Footwear,Formal Shoes,MCC Standard,37,0,3,34,0.0811,340,10,0
INV-2024-02-MCO-FS-009,2024-02,MCO-FS-009,Footwear,Formal Shoes,MCC Standard,20,0,6,14,0.3,70,19,0
INV-2024-02-MCO-FS-010,2024-02,MCO-FS-010,Footwear,Formal Shoes,MCC Basic,52,0,4,48,0.0769,360,12,0
INV-2024-02-MCO-FS-011,2024-02,MCO-FS-011,Footwear,Formal Shoes,MCC Premium,70,0,3,67,0.0429,670,7,0
INV-2024-02-MCO-FS-012,2024-02,MCO-FS-012,Footwear,Formal Shoes,MCC Standard,31,0,5,26,0.1613,156,7,0
INV-2024-02-MCO-FS-013,2024-02,MCO-FS-013,Footwear,Formal Shoes,MCC Standard,37,0,2,35,0.0541,525,14,0
INV-2024-02-MCO-FS-014,2024-02,MCO-FS-014,Footwear,Formal Shoes,MCC Standard,24,0,4,20,0.1667,150,9,0
INV-2024-02-MCO-FS-015,2024-02,MCO-FS-015,Footwear,Formal Shoes,MCC Standard,12,0,2,10,0.1667,150,8,0
INV-2024-02-MCO-FS-016,2024-02,MCO-FS-016,Footwear,Formal Shoes,MCC Standard,18,0,10,8,0.5556,24,18,0
INV-2024-02-MCO-FS-017,2024-02,MCO-FS-017,Footwear,Formal Shoes,MCC Premium,73,0,2,71,0.0274,999,16,0
INV-2024-02-MCO-FS-018,2024-02,MCO-FS-018,Footwear,Formal Shoes,MCC Premium,53,0,1,52,0.0189,999,8,0
INV-2024-03-MCO-SH-001,2024-03,MCO-SH-001,Apparel,Shirts,MCC Standard,0,12,12,0,1.0,0,28,1
INV-2024-03-MCO-SH-002,2024-03,MCO-SH-002,Apparel,Shirts,MCC Standard,0,0,0,0,0.0,0,27,1
INV-2024-03-MCO-SH-003,2024-03,MCO-SH-003,Apparel,Shirts,MCC Basic,0,85,85,0,1.0,0,11,1
INV-2024-03-MCO-SH-004,2024-03,MCO-SH-004,Apparel,Shirts,MCC Premium,0,71,71,0,1.0,0,16,1
INV-2024-03-MCO-SH-005,2024-03,MCO-SH-005,Apparel,Shirts,MCC Standard,0,69,69,0,1.0,0,12,1
INV-2024-03-MCO-SH-006,2024-03,MCO-SH-006,Apparel,Shirts,MCC Basic,0,40,40,0,1.0,0,19,1
INV-2024-03-MCO-SH-007,2024-03,MCO-SH-007,Apparel,Shirts,MCC Premium,0,53,53,0,1.0,0,21,1
INV-2024-03-MCO-SH-008,2024-03,MCO-SH-008,Apparel,Shirts,MCC Basic,0,17,17,0,1.0,0,19,1
INV-2024-03-MCO-SH-009,2024-03,MCO-SH-009,Apparel,Shirts,MCC Standard,0,7,7,0,1.0,0,18,1
INV-2024-03-MCO-SH-010,2024-03,MCO-SH-010,Apparel,Shirts,MCC Basic,0,49,49,0,1.0,0,11,1
INV-2024-03-MCO-SH-011,2024-03,MCO-SH-011,Apparel,Shirts,MCC Premium,10,53,63,0,1.0,0,9,1
INV-2024-03-MCO-SH-012,2024-03,MCO-SH-012,Apparel,Shirts,MCC Premium,68,57,83,42,0.664,15,11,0
INV-2024-03-MCO-SH-013,2024-03,MCO-SH-013,Apparel,Shirts,MCC Standard,17,58,75,0,1.0,0,16,1
INV-2024-03-MCO-SH-014,2024-03,MCO-SH-014,Apparel,Shirts,MCC Standard,50,5,55,0,1.0,0,22,1
INV-2024-03-MCO-SH-015,2024-03,MCO-SH-015,Apparel,Shirts,MCC Premium,63,62,71,54,0.568,23,19,0
INV-2024-03-MCO-SH-016,2024-03,MCO-SH-016,Apparel,Shirts,MCC Premium,88,81,62,107,0.3669,52,20,0
INV-2024-03-MCO-SH-017,2024-03,MCO-SH-017,Apparel,Shirts,MCC Standard,30,35,65,0,1.0,0,12,1
INV-2024-03-MCO-SH-018,2024-03,MCO-SH-018,Apparel,Shirts,MCC Standard,11,68,46,33,0.5823,22,10,0
INV-2024-03-MCO-SH-019,2024-03,MCO-SH-019,Apparel,Shirts,MCC Basic,14,72,68,18,0.7907,8,8,0
INV-2024-03-MCO-SH-020,2024-03,MCO-SH-020,Apparel,Shirts,MCC Standard,31,37,64,4,0.9412,2,12,0
INV-2024-03-MCO-SH-021,2024-03,MCO-SH-021,Apparel,Shirts,MCC Premium,49,0,24,25,0.4898,31,18,0
INV-2024-03-MCO-SH-022,2024-03,MCO-SH-022,Apparel,Shirts,MCC Standard,45,0,25,20,0.5556,24,14,0
INV-2024-03-MCO-SH-023,2024-03,MCO-SH-023,Apparel,Shirts,MCC Basic,50,68,34,84,0.2881,74,17,0
INV-2024-03-MCO-SH-024,2024-03,MCO-SH-024,Apparel,Shirts,MCC Premium,37,0,17,20,0.4595,35,18,0
INV-2024-03-MCO-SH-025,2024-03,MCO-SH-025,Apparel,Shirts,MCC Standard,16,73,29,60,0.3258,62,17,0
INV-2024-03-MCO-SH-026,2024-03,MCO-SH-026,Apparel,Shirts,MCC Standard,13,83,25,71,0.2604,85,11,0
INV-2024-03-MCO-SH-027,2024-03,MCO-SH-027,Apparel,Shirts,MCC Standard,48,60,33,75,0.3056,68,14,0
INV-2024-03-MCO-SH-028,2024-03,MCO-SH-028,Apparel,Shirts,MCC Premium,56,0,25,31,0.4464,37,11,0
INV-2024-03-MCO-SH-029,2024-03,MCO-SH-029,Apparel,Shirts,MCC Premium,65,0,20,45,0.3077,68,11,0
INV-2024-03-MCO-SH-030,2024-03,MCO-SH-030,Apparel,Shirts,MCC Premium,56,0,21,35,0.375,50,20,0
INV-2024-03-MCO-SH-031,2024-03,MCO-SH-031,Apparel,Shirts,MCC Standard,7,61,21,47,0.3088,67,12,0
INV-2024-03-MCO-SH-032,2024-03,MCO-SH-032,Apparel,Shirts,MCC Standard,78,0,14,64,0.1795,137,11,0
INV-2024-03-MCO-SH-033,2024-03,MCO-SH-033,Apparel,Shirts,MCC Standard,25,75,24,76,0.24,95,17,0
INV-2024-03-MCO-SH-034,2024-03,MCO-SH-034,Apparel,Shirts,MCC Premium,46,0,17,29,0.3696,51,11,0
INV-2024-03-MCO-SH-035,2024-03,MCO-SH-035,Apparel,Shirts,MCC Premium,13,44,24,33,0.4211,41,13,0
INV-2024-03-MCO-SH-036,2024-03,MCO-SH-036,Apparel,Shirts,MCC Premium,16,74,21,69,0.2333,99,11,0
INV-2024-03-MCO-SH-037,2024-03,MCO-SH-037,Apparel,Shirts,MCC Premium,23,69,19,73,0.2065,115,15,0
INV-2024-03-MCO-SH-038,2024-03,MCO-SH-038,Apparel,Shirts,MCC Standard,50,0,21,29,0.42,41,18,0
INV-2024-03-MCO-SH-039,2024-03,MCO-SH-039,Apparel,Shirts,MCC Standard,38,0,18,20,0.4737,33,17,0
INV-2024-03-MCO-SH-040,2024-03,MCO-SH-040,Apparel,Shirts,MCC Premium,13,75,22,66,0.25,90,13,0
INV-2024-03-MCO-SH-041,2024-03,MCO-SH-041,Apparel,Shirts,MCC Basic,43,0,15,28,0.3488,56,12,0
INV-2024-03-MCO-SH-042,2024-03,MCO-SH-042,Apparel,Shirts,MCC Basic,13,69,20,62,0.2439,93,18,0
INV-2024-03-MCO-SH-043,2024-03,MCO-SH-043,Apparel,Shirts,MCC Standard,31,0,15,16,0.4839,32,13,0
INV-2024-03-MCO-SH-044,2024-03,MCO-SH-044,Apparel,Shirts,MCC Premium,25,0,10,15,0.4,45,15,0
INV-2024-03-MCO-SH-045,2024-03,MCO-SH-045,Apparel,Shirts,MCC Standard,25,0,11,14,0.44,38,11,0
INV-2024-03-MCO-SH-046,2024-03,MCO-SH-046,Apparel,Shirts,MCC Standard,70,0,13,57,0.1857,132,13,0
INV-2024-03-MCO-SH-047,2024-03,MCO-SH-047,Apparel,Shirts,MCC Basic,33,0,10,23,0.303,69,12,0
INV-2024-03-MCO-SH-048,2024-03,MCO-SH-048,Apparel,Shirts,MCC Standard,38,0,14,24,0.3684,51,16,0
INV-2024-03-MCO-SH-049,2024-03,MCO-SH-049,Apparel,Shirts,MCC Standard,11,47,3,55,0.0517,550,12,0
INV-2024-03-MCO-SH-050,2024-03,MCO-SH-050,Apparel,Shirts,MCC Standard,25,76,17,84,0.1683,148,12,0
INV-2024-03-MCO-SH-051,2024-03,MCO-SH-051,Apparel,Shirts,MCC Standard,65,0,18,47,0.2769,78,16,0
INV-2024-03-MCO-SH-052,2024-03,MCO-SH-052,Apparel,Shirts,MCC Premium,19,0,8,11,0.4211,41,20,0
INV-2024-03-MCO-SH-053,2024-03,MCO-SH-053,Apparel,Shirts,MCC Premium,23,65,16,72,0.1818,135,20,0
INV-2024-03-MCO-SH-054,2024-03,MCO-SH-054,Apparel,Shirts,MCC Standard,46,0,11,35,0.2391,95,10,0
INV-2024-03-MCO-SH-055,2024-03,MCO-SH-055,Apparel,Shirts,MCC Premium,63,0,19,44,0.3016,69,16,0
INV-2024-03-MCO-SH-056,2024-03,MCO-SH-056,Apparel,Shirts,MCC Basic,21,77,18,80,0.1837,133,18,0
INV-2024-03-MCO-SH-057,2024-03,MCO-SH-057,Apparel,Shirts,MCC Standard,47,0,13,34,0.2766,78,15,0
INV-2024-03-MCO-SH-058,2024-03,MCO-SH-058,Apparel,Shirts,MCC Standard,13,49,9,53,0.1452,177,8,0
INV-2024-03-MCO-DR-001,2024-03,MCO-DR-001,Apparel,Dresses,MCC Basic,57,0,15,42,0.2632,84,19,0
INV-2024-03-MCO-DR-002,2024-03,MCO-DR-002,Apparel,Dresses,MCC Standard,70,0,15,55,0.2143,110,14,0
INV-2024-03-MCO-DR-003,2024-03,MCO-DR-003,Apparel,Dresses,MCC Standard,16,0,6,10,0.375,50,20,0
INV-2024-03-MCO-DR-004,2024-03,MCO-DR-004,Apparel,Dresses,MCC Standard,14,39,16,37,0.3019,69,9,0
INV-2024-03-MCO-DR-005,2024-03,MCO-DR-005,Apparel,Dresses,MCC Premium,43,0,9,34,0.2093,113,15,0
INV-2024-03-MCO-DR-006,2024-03,MCO-DR-006,Apparel,Dresses,MCC Premium,29,0,17,12,0.5862,21,20,0
INV-2024-03-MCO-DR-007,2024-03,MCO-DR-007,Apparel,Dresses,MCC Standard,47,0,11,36,0.234,98,20,0
INV-2024-03-MCO-DR-008,2024-03,MCO-DR-008,Apparel,Dresses,MCC Standard,40,0,7,33,0.175,141,19,0
INV-2024-03-MCO-DR-009,2024-03,MCO-DR-009,Apparel,Dresses,MCC Standard,21,39,15,45,0.25,90,11,0
INV-2024-03-MCO-DR-010,2024-03,MCO-DR-010,Apparel,Dresses,MCC Basic,44,0,8,36,0.1818,135,9,0
INV-2024-03-MCO-DR-011,2024-03,MCO-DR-011,Apparel,Dresses,MCC Premium,19,74,22,71,0.2366,97,18,0
INV-2024-03-MCO-DR-012,2024-03,MCO-DR-012,Apparel,Dresses,MCC Basic,37,0,8,29,0.2162,109,14,0
INV-2024-03-MCO-DR-013,2024-03,MCO-DR-013,Apparel,Dresses,MCC Basic,59,0,16,43,0.2712,81,11,0
